"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Wuhan"
"04/15/2020 22:16:39:301 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","SE_Illnesspd","se_Incubation","se_compliance","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","91","77","2199","8","266","0","0","1","0","0","0","2","2","3","0","0.3941521223874165","8.584415584415584","5","7785277.908550696","1","10102","53","0.00524648584438725","20","50","770","0","0.2727272727272727"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","93","95","2137","6","302","0","0","0","0","0","2","1","3","0","0","0.4156845313690627","9.51578947368421","5","8058404.986306661","1","10252","213","0.02077643386656262","90","60","950","0","0.6363636363636364"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","90","27","2315","8","150","0","0","0","0","0","2","1","4","1","0","0.38916","9.74074074074074","1","7637006.198035557","2","17114","422","0.024658174593899733","100","300","2700","0","1"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","86","79","2132","11","288","0","0","1","0","0","2","2","0","4","2","0.4032845362735106","8.936708860759493","4","7866336.538829259","1","6607","272","0.041168457696382624","20","40","790","0","0.8181818181818182"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","89","129","2102","7","282","2","0","0","0","0","0","1","2","2","0","0.412274835027644","9.75968992248062","5","7794688.317800523","1","7356","61","0.008292550299075585","30","70","1290","0","0.9473684210526315"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","84","59","1996","9","436","0","0","0","0","0","1","1","4","2","1","0.4266714285714286","9.64406779661017","1","7636488.308484251","1","4745","63","0.013277133825079031","0","30","590","0","0.5"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","73","35","2375","8","82","2","1","0","0","0","2","0","2","0","1","0.46280547945205475","9.428571428571429","1","8038432.177468742","2","10348","314","0.030344027831465017","0","0","3500","0","1.75"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","88","40","2342","4","114","0","0","0","0","0","0","0","2","2","0","0.3940045454545455","8.9","3","7745529.440430347","2","13646","301","0.022057745859592554","200","200","4000","0","0.8"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","92","76","2191","8","265","0","0","1","0","0","0","2","2","3","0","0.3910304690174598","9.486842105263158","2","7711255.890579401","1","10202","53","0.005195059792197608","30","40","760","0","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","94","92","2125","6","307","0","0","0","0","0","2","1","3","0","0","0.4126734505087881","9.956521739130435","9","8016044.727624159","1","10322","213","0.020635535748885873","80","30","920","0","0.2"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","91","29","2312","8","151","0","0","0","0","0","2","1","4","1","0","0.38675604395604396","9.517241379310345","1","7623842.45231463","2","17414","422","0.024233375445044218","100","100","2900","0","1.5"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","87","75","2120","11","294","0","0","1","0","0","2","2","0","4","2","0.40078620689655176","9.133333333333333","5","7816213.65424893","1","6627","272","0.04104421306775313","20","70","750","0","1.25"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","85","57","1993","9","441","0","0","0","0","0","1","1","4","2","1","0.4235623529411765","9.578947368421053","2","7621858.569436636","1","4795","63","0.013138686131386862","0","40","570","0","0.6666666666666666"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","90","121","2090","7","292","2","0","0","0","0","0","1","2","2","0","0.4098273572377158","9.950413223140496","4","7744917.266617709","1","7456","61","0.008181330472103005","40","20","1210","0","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","74","36","2372","8","84","2","1","0","0","0","2","0","2","0","1","0.4587297297297297","9.277777777777779","3","8022662.327265658","2","10448","314","0.030053598774885146","0","200","3600","0","1"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","89","40","2341","4","115","0","0","0","0","0","0","0","2","2","0","0.3912988764044944","9.5","2","7729889.993135735","2","13746","301","0.021897279208497017","200","400","4000","0","0.2"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","93","81","2178","8","263","0","0","1","0","0","0","2","2","3","0","0.3887245526796719","9.901234567901234","6","7649925.865946301","1","10252","53","0.005169722980881779","30","20","810","0","0.8333333333333334"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","95","86","2112","6","316","0","0","0","0","0","2","1","3","0","0","0.4100835421888054","9.976744186046512","6","7991236.331580165","1","10382","213","0.02051627817376228","60","50","860","0","1"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","92","30","2310","8","152","0","0","0","0","0","2","1","4","1","0","0.38420000000000004","9.666666666666666","1","7607834.93146147","2","17714","422","0.023822964886530427","100","0","3000","0","1"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","88","74","2115","11","300","0","0","1","0","0","2","2","0","4","2","0.3980863636363636","8.95945945945946","9","7801155.151875947","1","6667","272","0.0407979601019949","30","40","740","0","1.25"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","86","54","1991","9","446","0","0","0","0","0","1","1","4","2","1","0.42064186046511626","9.62962962962963","3","7605480.194402573","1","4825","63","0.01305699481865285","0","30","540","0","0.6666666666666666"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","90","36","2340","4","120","0","0","0","0","0","0","0","2","2","0","0.38876","9.333333333333334","3","7715446.740452638","2","13946","301","0.021583249677326832","200","200","3600","0","2"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","91","114","2073","7","306","2","0","0","0","0","0","1","2","2","0","0.40734065934065933","9.596491228070175","5","7690870.205201485","1","7526","61","0.008105235184693063","30","70","1140","0","1.1428571428571428"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","75","32","2370","8","90","2","1","0","0","0","2","0","2","0","1","0.454784","8.4375","1","8005999.4560605","2","10448","314","0.030053598774885146","100","100","3200","0","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","94","75","2163","8","274","0","0","1","0","0","0","2","2","3","0","0.3866388044579534","9.346666666666666","3","7615792.676406671","1","10292","53","0.0051496307811892735","30","50","750","0","0.6666666666666666"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","93","27","2309","8","156","0","0","0","0","0","2","1","4","1","0","0.38187526881720435","9.37037037037037","1","7593484.96259029","2","17814","422","0.023689233187380712","100","100","2700","0","0.25"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","96","73","2104","7","326","0","0","0","0","0","2","2","3","0","0","0.40747011952191237","9.931506849315069","4","7937851.14696422","1","10412","223","0.021417595082597003","60","50","730","0","0.42857142857142855"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","89","72","2107","11","310","0","0","1","0","0","2","2","0","4","2","0.3954561797752809","7.986111111111111","4","7785522.0139155","1","6737","272","0.04037405373311563","20","40","720","0","0.3333333333333333"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","87","54","1986","9","451","0","0","0","0","0","1","1","4","2","1","0.4176919540229885","9.148148148148149","3","7589205.188279862","1","4865","63","0.012949640287769784","10","10","540","0","1"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","91","33","2340","4","123","0","0","0","0","0","0","0","2","2","0","0.38630329670329666","9.727272727272727","2","7701178.076481494","2","14346","301","0.020981458246201033","300","300","3300","0","0.8"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","95","75","2151","8","276","0","0","1","0","0","0","2","2","3","0","0.38416858880268395","9.706666666666667","5","7588433.957516276","1","10312","53","0.005139643134212568","20","20","750","0","0.8"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","92","102","2070","7","321","2","0","0","0","0","0","1","2","2","0","0.40479130434782606","9.372549019607844","7","7673872.911857007","1","7546","61","0.008083752981712166","30","50","1020","0","0.5"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","94","27","2307","8","158","0","0","0","0","0","2","1","4","1","0","0.3794595744680851","9.185185185185185","1","7579427.118589747","2","17814","422","0.023689233187380712","100","100","2700","0","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","76","29","2370","8","93","2","1","0","0","0","2","0","2","0","1","0.45075263157894735","8.655172413793103","3","7988753.331518527","2","10648","314","0.029489105935386926","100","100","2900","0","3"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","90","69","2104","11","316","0","0","1","0","0","2","2","0","4","2","0.3932177777777778","7.942028985507246","3","7770961.891175444","1","6777","272","0.04013575328316364","20","50","690","0","0.5"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","97","73","2091","7","329","0","0","0","0","0","2","2","3","0","0","0.4051917525773196","10.273972602739725","0","7895109.343823996","1","10462","223","0.02131523609252533","50","90","730","0","0.6666666666666666"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","88","53","1983","9","455","0","0","0","0","0","1","1","4","2","1","0.4149590909090909","9.11320754716981","3","7573273.674986916","1","4895","63","0.012870275791624107","10","20","530","0","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","92","31","2340","4","125","0","0","0","0","0","0","0","2","2","0","0.38393043478260863","10.32258064516129","2","7684937.9902399825","2","14546","301","0.020692974013474495","300","200","3100","0","0"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","93","99","2066","7","328","2","0","0","0","0","0","1","2","2","0","0.4022322580645162","9.525252525252526","8","7658161.847341839","1","7616","61","0.008009453781512604","40","40","990","0","0.36363636363636365"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","96","72","2144","8","276","0","0","1","0","0","0","2","2","3","0","0.3819875","10","0","7556385.981356391","1","10362","53","0.005114842694460529","20","60","720","0","1.1428571428571428"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","95","245","2296","8","161","0","0","0","0","0","2","1","4","1","0","0.37696251699359096","8.755102040816327","23","8308617.529952067","1","17914","422","0.023556994529418333","10","110","2450","0","1"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","77","27","2369","8","96","2","1","0","0","0","2","0","2","0","1","0.4470805194805194","8.518518518518519","3","7972167.8781219525","2","10748","314","0.029214737625604763","200","300","2700","0","0.5"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","98","67","2090","7","336","0","0","0","0","0","2","2","3","0","0","0.4027918367346939","10.522388059701493","2","7879591.530693395","1","10512","223","0.021213850837138507","50","60","670","0","0.2857142857142857"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","91","69","2101","11","319","0","0","1","0","0","2","2","0","4","2","0.39083516483516484","8.246376811594203","2","7757134.901340988","1","6817","272","0.0399002493765586","20","90","690","0","0.3333333333333333"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","89","50","1981","9","460","0","0","0","0","0","1","1","4","2","1","0.4122247191011236","9.06","3","7559048.234013332","1","4905","63","0.012844036697247707","10","30","500","0","1.25"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","93","27","2338","4","131","0","0","0","0","0","0","0","2","2","0","0.38156989247311823","9.296296296296296","1","7670617.022570795","2","14846","301","0.02027482150074094","200","300","2700","0","0"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","94","102","2058","7","333","2","0","0","0","0","0","1","2","2","0","0.3996851063829787","9.46078431372549","3","7640308.481008959","1","7666","61","0.007957213670753978","50","50","1020","0","0.7777777777777778"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","97","62","2143","9","286","0","0","1","0","0","0","2","2","4","0","0.37974845360824744","9.806451612903226","5","7538304.400137582","1","10382","63","0.006068194952802928","20","30","620","0","0.8"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","92","66","2099","11","324","0","0","1","0","0","2","2","0","4","2","0.3884739130434783","8.409090909090908","5","7743449.42068567","1","6867","272","0.03960972768312218","20","40","660","0","1.5"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","99","63","2087","7","343","0","0","0","0","0","2","2","3","0","0","0.4005535353535354","10.412698412698413","3","7864099.75283634","1","10602","223","0.02103376721373326","50","40","630","0","0.5"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","96","240","2282","8","170","0","0","0","0","0","2","1","4","1","0","0.37594135802469136","9.204166666666667","22","8251700.759261929","1","18014","422","0.023426224047962695","10","110","2400","0","0.043478260869565216"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","78","223","2360","8","99","2","1","0","0","0","2","0","2","0","1","0.4565198741778667","8.246636771300448","33","8559559.593884934","1","10848","314","0.028945427728613568","120","110","2230","0","1"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","90","48","1977","9","466","0","0","0","0","0","1","1","4","2","1","0.40974222222222223","8.4375","2","7544401.078402879","1","4925","63","0.012791878172588832","10","30","480","0","0.3333333333333333"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","94","27","2336","4","133","0","0","0","0","0","0","0","2","2","0","0.379204255319149","9.11111111111111","1","7656755.705081661","2","15046","301","0.02000531702778147","100","200","2700","0","0.3333333333333333"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","95","93","2054","8","345","2","0","0","0","0","1","1","2","2","0","0.39733052631578947","9.161290322580646","7","7621863.719850323","1","7706","71","0.009213599792369583","40","70","930","0","1"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","98","58","2142","9","291","0","0","1","0","0","0","2","2","4","0","0.37756326530612244","10.10344827586207","5","7524288.759301363","1","10442","63","0.006033326948860372","20","50","580","0","0.6"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","100","58","2086","7","349","0","0","0","0","0","2","2","3","0","0","0.39840800000000004","10.655172413793103","0","7850140.46509756","1","10662","223","0.020915400487713374","50","0","580","0","0.8333333333333334"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","93","68","2096","11","325","0","0","1","0","0","2","2","0","4","2","0.38603010752688166","8.926470588235293","8","7727695.8343500495","1","6957","272","0.039097312059795886","20","30","680","0","0.4"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","97","225","2264","9","192","0","0","0","0","0","2","1","5","1","0","0.3746981949181773","9.12","11","8214849.600334042","1","18124","432","0.023835797837122048","0","110","2250","0","0.09090909090909091"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","91","49","1974","9","468","0","0","0","0","0","1","1","4","2","1","0.4071472527472528","8.612244897959183","5","7528550.580761439","1","4955","63","0.012714429868819375","10","30","490","0","2"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","95","28","2335","4","133","0","0","0","0","0","0","0","2","2","0","0.3770315789473684","9.785714285714286","0","7644825.801812453","2","15346","301","0.01961423172162127","100","200","2800","0","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","99","51","2140","9","300","0","0","1","0","0","0","2","2","4","0","0.37543030303030306","9.666666666666666","3","7509289.681391427","1","10472","63","0.006016042780748663","10","0","510","0","0.5"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","96","87","2050","8","355","2","0","0","0","0","1","1","2","2","0","0.39494583333333333","8.954022988505747","3","7605337.606133567","1","7756","71","0.009154203197524496","40","80","870","0","0.8571428571428571"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","79","221","2341","8","110","2","1","0","0","0","2","0","2","0","1","0.4544256565274891","8.524886877828054","22","8529765.056472989","1","11148","314","0.0281664872622892","240","330","2210","0","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","101","53","2084","7","356","0","0","0","0","0","2","2","3","0","0","0.39616633663366335","10.547169811320755","3","7833535.211570274","1","10702","223","0.020837226686600634","30","20","530","0","1"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","94","68","2094","11","327","0","0","1","0","0","2","2","0","4","2","0.3838042553191489","9.455882352941176","3","7714728.366079358","1","6997","272","0.03887380305845362","30","20","680","0","0.5"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","98","203","2243","9","225","0","0","0","0","0","2","1","5","1","0","0.373134328358209","8.507389162561577","22","8150786.854700868","1","18234","432","0.023692003948667325","0","230","2030","0","0"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","92","46","1972","9","473","0","0","0","0","0","1","1","4","2","1","0.4047391304347826","8.434782608695652","3","7514869.633342103","1","4985","63","0.012637913741223672","10","30","460","0","1.1428571428571428"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","96","29","2333","4","134","0","0","0","0","0","0","0","2","2","0","0.374725","9.89655172413793","0","7628867.966859631","2","15546","301","0.01936189373472276","100","100","2900","0","0.5"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","100","47","2139","9","305","0","0","1","0","0","0","2","2","4","0","0.373392","9.787234042553191","2","7494679.775283471","1","10522","63","0.0059874548564911615","10","50","470","0","0.5"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","97","82","2046","8","364","2","0","0","0","0","1","1","2","2","0","0.39261855670103096","8.74390243902439","4","7586758.304294553","1","7826","71","0.009072323025811398","40","30","820","0","1.3333333333333333"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","102","50","2081","7","362","0","0","0","0","0","2","2","3","0","0","0.3939058823529412","10.26","1","7816449.690928002","1","10702","223","0.020837226686600634","10","30","500","0","0.8571428571428571"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","80","223","2319","8","120","2","1","0","0","0","2","0","2","0","1","0.4517322097378277","8.659192825112108","0","8469450.722043132","1","11258","314","0.02789127731391011","240","230","2230","0","0"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","95","66","2092","11","331","0","0","1","0","0","2","2","0","4","2","0.38158315789473685","9.772727272727273","3","7702024.447816235","1","7027","272","0.038707841184004554","30","50","660","0","1.1666666666666667"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","99","194","2221","9","246","0","0","0","0","0","2","1","5","1","0","0.37172473801687284","8.087628865979381","11","8123885.061041466","1","18344","432","0.023549934583515047","110","220","1940","0","0"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","93","43","1972","9","476","0","0","0","0","0","1","1","4","2","1","0.40223655913978495","8.906976744186046","2","7499502.054495236","1","5015","63","0.012562313060817547","10","20","430","0","1"
