"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Australia"
"04/17/2020 14:26:01:395 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","maxv","RestrictedMovement","days_of_cash_reserves","Proportion_Time_Avoid","pta","cruise","TimeLockDownOff","Track_and_Trace_Efficiency","Treatment_Benefit","FearTrigger","Diffusion_Adjustment","total_population","Triggerday","lockdown_off","se_incubation","quarantine","spatial_distance","Global_Transmissability","minv","Initial","Proportion_People_Avoid","freewheel","self_capacity","dynamic_behaviour","Compliance_with_Isolation","Illness_period","stimulus","WFH_Capacity","Bed_Capacity","ReInfectionRate","ppa","se_compliance","Age_Isolation","Severity_of_illness","ProductionRate","phwarnings","AsymptomaticPercentage","Population","Mean_Individual_Income","current_cases","Available_Resources","saliency_of_experience","Decay_limit","scale","se_illnesspd","ICU_Beds_in_Australia","Media_Exposure","initialassociationstrength","Superspreaders","care_attitude","Contact_Radius","Hospital_Beds_in_Australia","link_switch","Incubation_Period","case_isolation","policytriggeron","ICU_Required","Speed","[step]","count turtles","ticks","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR","Lockdown_Off"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","121","2801","121","8729","142","0.01626761370145492","0","9","91","0","0","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","129","2551","129","11005","23","0.002089959109495684","2","3","33","0","0","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","133","2501","133","5286","67","0.012674990541051836","0","0","4","0","0","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","125","2501","125","5204","64","0.012298232129131437","1","0","26","0","1","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","131","2501","131","11543","216","0.01871263969505328","0","1","6","0","0","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","129","2581","129","8971","303","0.03377549882956192","5","1","79","0","0.9090909090909091","true"
"3","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","110","2661","110","15103","202","0.013374826193471495","0","12","189","0","0","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","122","2791","122","8737","142","0.016252718324367633","0","12","73","0","0","true"
"1","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","111","2671","111","6994","91","0.013011152416356878","11","22","173","0","0.09090909090909091","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","130","2541","130","11009","23","0.0020891997456626396","2","1","33","0","0","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","134","2501","134","5286","67","0.012674990541051836","0","0","2","0","0","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","126","2501","126","5206","64","0.012293507491356128","1","2","22","0","1","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","132","2501","132","11544","216","0.018711018711018712","0","0","5","0","0","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","130","2571","130","8977","303","0.03375292413946753","5","1","79","0","0.2727272727272727","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","131","2531","131","11012","23","0.002088630584816564","2","1","24","0","1","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","123","2781","123","8746","142","0.016235993597072947","1","2","74","0","0","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","135","2501","135","5286","67","0.012674990541051836","0","0","2","0","0","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","127","2501","127","5206","64","0.012293507491356128","1","0","20","0","1.5","true"
"3","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","111","2651","111","15113","202","0.013365976311784556","0","44","147","0","0","true"
"1","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","112","2661","112","7005","91","0.01299072091363312","11","0","154","0","1.0909090909090908","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","133","2501","133","11545","216","0.018709398007795582","0","0","4","0","0","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","131","2561","131","8978","303","0.033749164624638006","5","2","58","0","0","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","132","2521","132","11013","23","0.0020884409334422957","2","0","24","0","0","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","136","2501","136","5286","67","0.012674990541051836","0","1","2","0","0","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","128","2501","128","5208","64","0.01228878648233487","1","3","20","0","0","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","124","2771","124","8758","142","0.0162137474309203","2","7","78","0","1","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","134","2501","134","11545","216","0.018709398007795582","0","0","4","0","0.5","true"
"1","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","113","2651","113","7027","92","0.013092358047530952","11","33","133","0","0","true"
"3","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","112","2641","112","15125","202","0.013355371900826446","0","0","143","0","0.09090909090909091","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","132","2551","132","8979","303","0.03374540594721016","5","5","59","0","0","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","137","2501","137","5286","67","0.012674990541051836","0","0","2","0","0","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","129","2501","129","5208","64","0.01228878648233487","1","2","21","0","1.3333333333333333","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","133","2511","133","11014","23","0.002088251316506265","1","1","23","0","0","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","125","2761","125","8760","142","0.016210045662100457","2","7","82","0","1","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","135","2501","135","11545","216","0.018709398007795582","0","0","4","0","0","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","133","2541","133","8981","303","0.033737891103440595","5","1","37","0","0","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","138","2501","138","5287","67","0.012672593153016833","0","0","2","0","0","true"
"1","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","114","2641","114","7027","92","0.013092358047530952","11","0","126","0","0","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","130","2501","130","5211","64","0.012281711763577048","1","2","18","0","0","true"
"3","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","113","2631","113","15169","202","0.013316632605972708","0","0","113","0","0","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","134","2501","134","11014","23","0.002088251316506265","0","0","19","0","0.14285714285714285","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","136","2501","136","11545","216","0.018709398007795582","0","0","2","0","0","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","126","2751","126","8767","142","0.01619710277175773","2","8","85","0","1.3333333333333333","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","139","2501","139","5287","67","0.012672593153016833","0","0","2","0","0","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","134","2531","134","8986","303","0.03371911862897841","5","5","38","0","0.8","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","131","2501","131","5213","64","0.012276999808171879","1","0","17","0","0","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","135","2501","135","11015","23","0.002088061733999092","0","0","20","0","1","true"
"3","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","114","2621","114","15169","202","0.013316632605972708","0","11","103","0","0","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","137","2501","137","11545","216","0.018709398007795582","0","0","2","0","0","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","127","2741","127","8774","142","0.01618418053339412","2","5","86","0","0.3333333333333333","true"
"1","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","115","2631","115","7060","92","0.013031161473087818","11","0","105","0","0","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","140","2501","140","5287","67","0.012672593153016833","0","1","2","0","0","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","135","2521","135","8987","303","0.03371536664070324","5","3","32","0","0.5","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","132","2501","132","5215","64","0.012272291466922339","1","1","15","0","1","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","136","2501","136","11015","23","0.002088061733999092","0","0","15","0","0.5","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","138","2501","138","11545","216","0.018709398007795582","0","0","2","0","0","true"
"3","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","115","2611","115","15169","202","0.013316632605972708","0","0","104","0","1.0909090909090908","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","141","2501","141","5287","67","0.012672593153016833","0","0","3","0","0","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","128","2731","128","8782","142","0.01616943748576634","2","3","81","0","0.6153846153846154","true"
"1","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","116","2621","116","7060","92","0.013031161473087818","11","10","105","0","0","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","136","2511","136","8992","303","0.03369661921708185","3","1","28","0","0","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","133","2501","133","5215","64","0.012272291466922339","1","0","13","0","0","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","137","2501","137","11015","23","0.002088061733999092","0","0","12","0","0","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","139","2501","139","11545","216","0.018709398007795582","0","0","1","0","1","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","142","2501","142","5288","67","0.012670196671709532","0","0","3","0","0","true"
"3","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","116","2601","116","15180","203","0.013372859025032938","0","0","95","0","0.6363636363636364","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","137","2501","137","8995","303","0.03368538076709283","2","0","22","0","0","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","129","2721","129","8787","142","0.016160236713326503","3","3","75","0","0.6363636363636364","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","134","2501","134","5216","64","0.012269938650306749","1","0","13","0","0.3333333333333333","true"
"8","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","138","2501","138","11015","23","0.002088061733999092","0","1","10","0","0","true"
"1","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","117","2611","117","7060","92","0.013031161473087818","11","3","106","0","1.7272727272727273","true"
"7","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","143","2501","143","5288","67","0.012670196671709532","0","0","3","0","0","true"
"5","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","140","2501","140","11545","216","0.018709398007795582","0","0","0","139","0","true"
"3","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","117","2591","117","15180","203","0.013372859025032938","0","0","95","0","0.15625","true"
"2","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","130","2711","130","8790","142","0.0161547212741752","3","1","68","0","0.6666666666666666","true"
"4","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","135","2501","135","5216","64","0.012269938650306749","1","1","11","0","0","true"
"6","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","true","0.2","true","false","53","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","138","2501","138","8996","303","0.03368163628279235","2","1","22","0","0","true"
